City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
305,Shenjiamen,CN,2020-05-23 05:19:02,29.96,122.3,70.92,86,82,10.18
306,Isangel,VU,2020-05-23 05:16:45,-19.55,169.27,77.0,61,84,4.7
307,Poronaysk,RU,2020-05-23 05:19:03,49.22,143.12,58.05,59,0,20.22
308,Kenai,US,2020-05-23 05:19:03,60.55,-151.26,55.99,43,90,10.29
309,Semey,KZ,2020-05-23 05:19:03,50.41,80.23,73.4,43,100,6.71
310,Saldanha,ZA,2020-05-23 05:16:39,-33.01,17.94,44.6,81,5,3.36
311,Qingdao,CN,2020-05-23 05:19:03,36.1,120.37,82.99,57,41,17.9
312,Carhuamayo,PE,2020-05-23 05:19:03,-10.92,-76.03,37.9,89,100,1.03
313,Vestmannaeyjar,IS,2020-05-23 05:16:56,63.44,-20.27,45.79,66,96,24.09
314,Honningsvag,NO,2020-05-23 05:17:42,70.98,25.97,42.06,86,33,10.33
315,Bria,CF,2020-05-23 05:19:03,6.54,21.99,70.57,92,59,1.95
316,Brigantine,US,2020-05-23 05:19:04,39.41,-74.36,60.8,93,90,8.23
317,Verkhnyaya Toyma,RU,2020-05-23 05:19:04,62.23,45.0,38.61,75,100,6.69
318,Kingsport,US,2020-05-23 05:16:12,36.55,-82.56,63.0,93,90,1.21
319,Ambagarh Chauki,IN,2020-05-23 05:19:04,20.78,80.72,108.12,9,0,11.48
320,Tierralta,CO,2020-05-23 05:19:04,8.17,-76.06,77.81,88,97,2.48
321,Vostok,RU,2020-05-23 05:17:43,46.49,135.88,59.25,56,100,5.28
322,Waingapu,ID,2020-05-23 05:19:04,-9.66,120.26,83.32,75,78,9.82
323,Kjustendil,BG,2020-05-23 05:19:04,42.28,22.69,51.01,70,20,2.68
324,Chaman,PK,2020-05-23 05:19:04,30.92,66.45,82.63,15,0,6.51
325,Zhigansk,RU,2020-05-23 05:17:24,66.77,123.37,46.4,58,100,3.06
326,Sao Jose Da Coroa Grande,BR,2020-05-23 05:17:39,-8.9,-35.15,77.59,87,3,8.28
327,Zhongshu,CN,2020-05-23 05:19:05,24.52,103.77,74.3,64,95,2.75
328,Trat,TH,2020-05-23 05:19:05,12.5,102.5,87.8,84,75,5.82
329,Mnogovershinnyy,RU,2020-05-23 05:19:05,53.94,139.92,35.91,97,100,4.72
330,Sinop,TR,2020-05-23 05:19:05,41.77,34.87,45.88,67,21,6.13
331,Sergeyevka,KZ,2020-05-23 05:19:05,53.88,67.42,61.09,87,100,6.26
332,Itigi,TZ,2020-05-23 05:19:05,-5.7,34.48,60.08,82,0,8.57
333,Fort-Shevchenko,KZ,2020-05-23 05:19:05,44.51,50.26,66.94,66,24,13.65
334,Geraldton,AU,2020-05-23 05:17:14,-28.77,114.6,84.2,12,0,20.8
335,Emerald,AU,2020-05-23 05:19:06,-23.53,148.17,57.2,71,75,3.36
336,Deputatskiy,RU,2020-05-23 05:19:06,69.3,139.9,32.22,90,100,5.08
337,The Valley,AI,2020-05-23 05:14:38,18.22,-63.06,82.4,78,20,8.05
338,Owando,CG,2020-05-23 05:16:50,-0.48,15.9,71.98,97,94,1.99
339,Dwarka,IN,2020-05-23 05:19:06,22.24,68.97,87.75,66,0,15.35
340,Cedar City,US,2020-05-23 05:16:43,37.68,-113.06,62.6,17,1,17.22
341,Castlebar,IE,2020-05-23 05:19:07,53.85,-9.3,52.0,85,71,35.01
342,Northam,GB,2020-05-23 05:19:07,51.03,-4.22,53.01,85,1,15.01
343,Nederweert,NL,2020-05-23 05:19:07,51.28,5.73,57.0,66,100,1.99
344,Ovsyanka,RU,2020-05-23 05:19:07,55.96,92.55,75.2,22,0,11.18
345,Mandera,KE,2020-05-23 05:19:07,3.94,41.87,80.01,71,11,4.0
346,Trois-Rivieres,CA,2020-05-23 05:18:15,46.35,-72.55,66.0,21,1,6.93
347,Wageningen,NL,2020-05-23 05:19:07,51.97,5.67,57.99,76,90,6.93
348,Pyapon,MM,2020-05-23 05:19:07,16.28,95.68,94.59,42,100,6.98
349,Fauske,NO,2020-05-23 05:19:07,67.26,15.39,53.6,46,16,23.04
350,Angoche,MZ,2020-05-23 05:19:08,-16.23,39.91,72.25,80,2,7.49
351,Locri,IT,2020-05-23 05:19:08,38.24,16.26,68.0,52,2,12.75
352,Athabasca,CA,2020-05-23 05:19:08,54.72,-113.29,41.88,90,100,14.76
353,Tual,ID,2020-05-23 05:17:07,-5.67,132.75,81.73,85,100,15.77
354,Roald,NO,2020-05-23 05:17:45,62.58,6.13,53.6,66,99,10.29
355,Vredendal,ZA,2020-05-23 05:19:08,-31.67,18.5,48.88,82,0,2.51
356,Awjilah,LY,2020-05-23 05:19:09,29.11,21.29,68.58,61,0,10.8
357,Sabang,ID,2020-05-23 05:19:09,5.89,95.32,83.68,77,100,15.08
358,Chernyshevskiy,RU,2020-05-23 05:19:09,63.01,112.47,69.17,37,93,4.03
359,Acurenam,GQ,2020-05-23 05:18:05,1.03,10.65,70.43,98,84,2.13
360,Fougamou,GA,2020-05-23 05:17:07,-1.22,10.58,73.81,95,39,1.23
361,Aginskoye,RU,2020-05-23 05:19:09,51.1,114.53,66.81,28,22,16.17
362,Vanimo,PG,2020-05-23 05:16:55,-2.67,141.3,86.13,67,21,6.62
363,Kedrovyy,RU,2020-05-23 05:19:10,56.17,91.82,75.2,22,0,11.18
364,Boda,CF,2020-05-23 05:19:10,4.32,17.47,69.78,93,44,1.23
365,Tateyama,JP,2020-05-23 05:19:10,34.98,139.87,75.99,77,75,10.29
366,Constitucion,CL,2020-05-23 05:17:34,-35.33,-72.42,51.87,46,69,6.17
367,Uhlove,UA,2020-05-23 05:19:10,44.82,33.6,53.4,61,80,5.1
368,Languyan,PH,2020-05-23 05:19:10,5.26,120.08,86.52,61,100,4.07
369,Bentiu,SS,2020-05-23 05:19:11,9.23,29.83,75.09,86,63,4.27
370,Osoyoos,CA,2020-05-23 05:19:11,49.03,-119.45,53.6,81,90,6.93
371,Irbil,IQ,2020-05-23 05:19:11,36.19,44.01,82.4,21,1,4.7
372,Muros,ES,2020-05-23 05:19:12,42.78,-9.06,55.99,87,87,1.01
373,Sambava,MG,2020-05-23 05:17:40,-14.27,50.17,75.52,87,97,14.85
374,Paamiut,GL,2020-05-23 05:19:12,61.99,-49.67,41.04,67,92,8.1
375,Torbay,CA,2020-05-23 05:17:08,47.67,-52.73,35.01,87,5,12.75
376,Srandakan,ID,2020-05-23 05:19:12,-7.94,110.25,88.21,57,10,5.99
377,Ulladulla,AU,2020-05-23 05:17:18,-35.35,150.47,57.99,82,90,10.29
378,Kamaishi,JP,2020-05-23 05:19:12,39.27,141.88,60.8,93,75,2.24
379,Graaff-Reinet,ZA,2020-05-23 05:19:13,-32.25,24.53,58.12,38,0,7.96
380,Pangody,RU,2020-05-23 05:19:13,65.85,74.49,65.68,41,43,22.28
381,Kamina,CD,2020-05-23 05:19:13,-8.74,24.99,60.84,75,0,3.87
382,Chiampo,IT,2020-05-23 05:19:13,45.55,11.28,66.0,74,100,3.0
383,Xichang,CN,2020-05-23 05:19:13,27.9,102.26,78.31,42,78,3.67
384,Nianzishan,CN,2020-05-23 05:19:14,47.52,122.88,72.0,30,98,10.29
385,Qesarya,IL,2020-05-23 05:19:14,32.52,34.9,75.0,73,75,10.29
386,Gatton,AU,2020-05-23 05:19:14,-27.55,152.28,60.8,44,98,13.87
387,Onega,RU,2020-05-23 05:19:14,63.91,38.14,39.24,72,6,6.04
388,High Prairie,CA,2020-05-23 05:19:14,55.43,-116.49,41.4,96,100,7.74
389,Altay,CN,2020-05-23 05:19:14,47.87,88.12,67.89,37,3,5.21
390,Axim,GH,2020-05-23 05:16:44,4.87,-2.24,78.4,84,41,5.44
391,Opuwo,NA,2020-05-23 05:19:14,-18.06,13.84,55.67,48,0,8.01
392,Westport,US,2020-05-23 05:17:25,41.14,-73.36,64.99,93,90,3.36
393,Santa Isabel,BR,2020-05-23 05:19:15,-23.32,-46.22,71.6,60,94,12.75
394,Kahului,US,2020-05-23 05:17:23,20.89,-156.47,80.6,61,20,19.46
395,Kipushi,CD,2020-05-23 05:19:15,-11.77,27.23,51.37,95,0,4.32
396,Longyearbyen,SJ,2020-05-23 05:16:28,78.22,15.64,30.92,92,98,6.22
397,Nantucket,US,2020-05-23 05:19:15,41.28,-70.1,60.01,93,90,13.87
398,Ouagadougou,BF,2020-05-23 05:19:15,12.36,-1.54,82.45,63,0,10.56
399,Parrita,CR,2020-05-23 05:19:15,9.52,-84.32,69.8,100,97,4.7
400,Kaeo,NZ,2020-05-23 05:16:34,-35.1,173.78,57.0,3,97,7.96
401,Dawei,MM,2020-05-23 05:19:15,14.08,98.2,90.21,61,99,6.87
402,Yantongshan,CN,2020-05-23 05:19:16,43.29,126.01,55.85,89,100,5.73
403,Mount Gambier,AU,2020-05-23 05:16:39,-37.83,140.77,55.4,93,90,17.22
404,Mumbwa,ZM,2020-05-23 05:19:16,-14.98,27.06,51.73,81,0,4.54
405,Pochutla,MX,2020-05-23 05:19:16,15.74,-96.47,81.0,71,0,3.42
406,Sinegorye,RU,2020-05-23 05:19:16,62.08,150.48,40.89,64,89,2.33
407,Alexandria,EG,2020-05-23 05:19:16,31.22,29.96,71.6,68,40,13.87
408,Omsukchan,RU,2020-05-23 05:19:16,62.53,155.8,37.78,73,58,6.02
409,Sola,VU,2020-05-23 05:17:27,-13.88,167.55,78.96,78,9,16.82
410,Coahuayana,MX,2020-05-23 05:19:16,18.73,-103.68,73.71,80,9,1.88
411,Canaveral,HN,2020-05-23 05:19:16,14.98,-88.02,73.8,87,51,1.34
412,Lock Haven,US,2020-05-23 05:19:17,41.14,-77.45,61.0,98,98,1.12
413,Wadi Maliz,TN,2020-05-23 05:19:17,36.47,8.55,51.8,81,0,2.24
414,Bolshevik,BY,2020-05-23 05:19:17,54.01,27.57,44.6,75,15,13.42
415,Tiquisio,CO,2020-05-23 05:19:17,8.56,-74.27,76.75,93,100,1.83
416,Qasigiannguit,GL,2020-05-23 05:19:17,68.82,-51.19,48.2,36,32,21.92
417,Balaghat,IN,2020-05-23 05:19:17,21.8,80.18,110.3,8,12,10.69
418,Hualmay,PE,2020-05-23 05:17:26,-11.1,-77.61,63.05,85,82,7.29
419,Alausi,EC,2020-05-23 05:19:17,-2.2,-78.83,44.76,87,82,8.9
420,Kaohsiung,TW,2020-05-23 05:19:17,22.62,120.31,84.2,83,75,3.36
421,Debre Birhan,ET,2020-05-23 05:19:18,9.68,39.53,56.77,73,14,1.61
422,Villarrica,PY,2020-05-23 05:19:18,-25.75,-56.43,52.92,74,100,11.27
423,Mount Barker,AU,2020-05-23 05:19:18,-35.07,138.87,60.01,96,80,5.99
424,Aksarka,RU,2020-05-23 05:19:18,66.56,67.8,58.14,52,5,15.48
425,Poltavka,RU,2020-05-23 05:19:18,54.37,71.76,62.6,69,95,10.38
426,Boa Vista,BR,2020-05-23 05:13:48,2.82,-60.67,77.0,88,75,9.17
427,Yaan,NG,2020-05-23 05:19:18,7.38,8.57,74.44,94,84,4.45
428,Alice Springs,AU,2020-05-23 05:19:18,-23.7,133.88,60.8,26,0,8.05
429,Tahe,CN,2020-05-23 05:19:18,52.33,124.73,61.0,35,100,11.05
430,Tahta,EG,2020-05-23 05:19:19,26.77,31.5,82.4,32,0,13.87
431,Moroni,KM,2020-05-23 05:11:44,-11.7,43.26,78.04,73,47,15.9
432,Takestan,IR,2020-05-23 05:19:19,36.07,49.7,75.2,44,0,4.7
433,Ancud,CL,2020-05-23 05:16:40,-41.87,-73.82,50.0,87,75,6.93
434,Utete,TZ,2020-05-23 05:19:19,-7.99,38.76,72.1,90,71,2.84
435,Road Town,VG,2020-05-23 05:16:16,18.42,-64.62,81.0,91,99,10.51
436,Keetmanshoop,NA,2020-05-23 05:19:20,-26.58,18.13,59.0,38,3,9.17
437,Dawson Creek,CA,2020-05-23 05:15:42,55.77,-120.24,46.4,87,90,2.24
438,Giyani,ZA,2020-05-23 05:19:20,-23.3,30.72,57.43,75,0,3.27
439,Marawi,PH,2020-05-23 05:19:20,8.0,124.29,86.0,79,100,8.99
440,Orel,RU,2020-05-23 05:19:20,52.97,36.08,42.51,88,99,11.7
441,Erzincan,TR,2020-05-23 05:19:20,39.75,39.5,53.6,66,75,16.11
442,Saint Anthony,US,2020-05-23 05:16:50,45.02,-93.22,64.0,72,90,6.38
443,Baruun-Urt,MN,2020-05-23 05:17:10,46.68,113.28,57.6,53,98,18.59
444,Kolvereid,NO,2020-05-23 05:19:20,64.87,11.6,46.8,79,100,19.71
445,Severo-Kurilsk,RU,2020-05-23 05:16:51,50.68,156.12,43.63,62,35,14.12
446,Vila Velha,BR,2020-05-23 05:14:48,-20.33,-40.29,72.0,94,90,3.36
447,Nikolsk,RU,2020-05-23 05:19:21,53.72,46.07,50.9,69,85,6.33
448,Belmonte,BR,2020-05-23 05:19:21,-15.86,-38.88,73.4,94,75,6.93
449,Greymouth,NZ,2020-05-23 05:15:15,-42.47,171.2,51.64,84,100,1.81
450,Waipawa,NZ,2020-05-23 05:16:31,-41.41,175.52,55.4,82,77,12.75
451,Mecca,SA,2020-05-23 05:19:21,21.43,39.83,94.3,17,0,5.79
452,Bandarbeyla,SO,2020-05-23 05:19:21,9.49,50.81,88.99,51,0,21.12
453,Padang,ID,2020-05-23 05:17:35,-0.95,100.35,86.85,60,83,6.71
454,Kamenka,RU,2020-05-23 05:19:22,51.32,42.77,54.0,82,100,5.64
455,Mareeba,AU,2020-05-23 05:14:55,-17.0,145.43,66.0,91,100,7.0
456,Campoverde,PE,2020-05-23 05:19:22,-8.48,-74.81,75.07,82,45,1.12
457,Acajutla,SV,2020-05-23 05:19:22,13.59,-89.83,73.0,97,25,1.01
458,Yashalta,RU,2020-05-23 05:19:22,46.34,42.28,51.24,89,100,14.07
459,Kalmunai,LK,2020-05-23 05:16:42,7.42,81.82,88.27,62,0,3.36
460,Oum Hadjer,TD,2020-05-23 05:19:22,13.3,19.7,84.87,34,0,4.41
461,Kurumkan,RU,2020-05-23 05:19:22,54.3,110.3,70.29,25,22,2.84
462,Kupang,ID,2020-05-23 05:19:22,-10.17,123.58,79.2,83,96,18.21
463,Bougouni,ML,2020-05-23 05:19:23,11.42,-7.48,79.93,65,58,5.73
464,Marzuq,YE,2020-05-23 05:17:15,14.4,46.47,84.16,34,83,3.74
465,Husavik,IS,2020-05-23 05:16:31,66.04,-17.34,39.2,86,90,9.17
466,Antalaha,MG,2020-05-23 05:19:23,-14.9,50.28,75.79,85,67,10.33
467,Lompoc,US,2020-05-23 05:12:55,34.64,-120.46,53.6,81,20,8.05
468,Kitama,TZ,2020-05-23 05:19:23,-10.72,39.73,73.4,88,20,17.22
469,Amapa,BR,2020-05-23 05:19:23,1.0,-52.0,72.14,98,18,1.59
470,Along,IN,2020-05-23 05:19:23,28.17,94.77,68.67,89,100,0.65
471,Nalut,LY,2020-05-23 05:19:23,30.33,10.85,63.32,64,98,21.07
472,Jaguaruna,BR,2020-05-23 05:19:23,-28.61,-49.03,64.98,92,50,3.76
473,Zhanaozen,KZ,2020-05-23 05:19:24,43.3,52.8,86.43,14,0,23.53
474,Kasongo-Lunda,CD,2020-05-23 05:17:04,-6.47,16.82,70.2,81,35,0.47
475,La Palma,US,2020-05-23 05:17:41,33.85,-118.05,63.0,72,90,6.93
476,Kaka,TM,2020-05-23 05:19:24,37.35,59.61,90.12,12,0,9.22
477,Saint-Louis,SN,2020-05-23 05:19:24,16.33,-15.0,79.14,28,5,10.2
478,Saint-Francois,FR,2020-05-23 05:19:24,46.42,3.91,63.0,77,100,6.93
479,Bilsanda,IN,2020-05-23 05:19:25,28.25,79.95,102.76,21,0,11.88
480,Hirado,JP,2020-05-23 05:19:25,33.36,129.55,78.8,47,75,6.93
481,Batagay-Alyta,RU,2020-05-23 05:19:25,67.8,130.41,48.58,46,100,6.71
482,Kidal,ML,2020-05-23 05:19:25,18.44,1.41,74.93,22,0,8.93
483,Illapel,CL,2020-05-23 05:19:25,-31.63,-71.17,48.72,50,36,1.43
484,Nishihara,JP,2020-05-23 05:19:26,26.18,127.76,75.2,88,90,14.99
485,Alice,US,2020-05-23 05:19:26,27.75,-98.07,80.6,88,90,9.17
486,Oktyabrskiy,RU,2020-05-23 05:19:26,54.48,53.47,56.52,57,74,5.57
487,Shingu,JP,2020-05-23 05:16:38,33.73,135.98,71.6,73,75,6.93
488,Sumbe,AO,2020-05-23 05:19:26,-11.21,13.84,74.7,80,0,2.42
489,Honiara,SB,2020-05-23 05:19:26,-9.43,159.95,82.4,88,90,2.24
490,Cabedelo,BR,2020-05-23 05:17:13,-6.98,-34.83,78.39,87,33,9.71
491,Lashio,MM,2020-05-23 05:19:27,22.93,97.75,92.03,36,27,4.68
492,Kargopol,RU,2020-05-23 05:19:27,61.51,38.95,37.78,75,9,6.93
493,Suriapet,IN,2020-05-23 05:19:27,17.15,79.62,101.75,29,67,5.46
494,Buala,SB,2020-05-23 05:19:27,-8.14,159.59,83.53,76,98,5.01
495,Prince Rupert,CA,2020-05-23 05:19:12,54.32,-130.32,50.0,81,90,4.7
496,Sukhobuzimskoye,RU,2020-05-23 05:19:28,56.5,93.27,75.2,22,0,11.18
497,Sangar,RU,2020-05-23 05:19:28,63.92,127.47,58.39,33,70,6.76
498,Maniitsoq,GL,2020-05-23 05:19:28,65.42,-52.9,39.09,73,43,10.38
499,Kununurra,AU,2020-05-23 05:19:28,-15.77,128.73,73.4,38,75,16.11
500,Kavaratti,IN,2020-05-23 05:19:06,10.57,72.64,89.6,66,20,6.93
501,Ucluelet,CA,2020-05-23 05:18:26,48.93,-125.55,52.0,78,93,1.01
502,Havoysund,NO,2020-05-23 05:19:29,71.0,24.66,48.2,82,60,13.87
503,Mathathane,BW,2020-05-23 05:19:29,-22.27,28.75,54.0,76,0,3.29
504,Ewo,CG,2020-05-23 05:19:29,-0.87,14.82,73.2,88,99,2.53
505,Nyurba,RU,2020-05-23 05:19:29,63.28,118.33,64.22,28,99,6.55
506,Turinsk,RU,2020-05-23 05:19:29,58.05,63.7,59.83,49,49,10.42
507,Kurchum,KZ,2020-05-23 05:17:27,48.57,83.65,71.37,33,57,11.27
508,Pinega,RU,2020-05-23 05:19:30,64.7,43.39,35.17,83,100,8.75
509,Kineta,GR,2020-05-23 05:19:30,37.97,23.22,66.0,55,0,3.04
510,Mattawa,US,2020-05-23 05:19:30,46.74,-119.9,54.0,58,63,5.82
511,Smithers,CA,2020-05-23 05:14:59,54.78,-127.17,53.6,62,1,3.36
512,Batemans Bay,AU,2020-05-23 05:19:30,-35.72,150.18,63.0,54,100,1.99
513,Mumford,GH,2020-05-23 05:19:30,5.26,-0.76,79.56,83,97,8.14
514,Boyolangu,ID,2020-05-23 05:19:30,-8.12,111.89,87.55,60,0,7.11
515,Jamame,SO,2020-05-23 05:19:30,0.07,42.75,80.06,79,52,10.85
516,Bedesa,ET,2020-05-23 05:19:31,8.9,40.78,68.49,74,24,2.51
517,Santa Cruz,BO,2020-05-23 05:15:03,-17.8,-63.17,62.6,55,90,26.4
518,Walvis Bay,NA,2020-05-23 05:17:20,-22.96,14.51,53.6,87,0,4.7
519,Kennett,US,2020-05-23 05:19:31,36.24,-90.06,68.0,100,90,4.7
520,Ekhabi,RU,2020-05-23 05:19:31,53.51,142.97,37.31,95,100,5.64
521,Oksfjord,NO,2020-05-23 05:19:31,70.24,22.35,50.0,46,51,17.22
522,Mount Isa,AU,2020-05-23 05:17:46,-20.73,139.5,62.6,25,0,16.11
523,Clinton,US,2020-05-23 05:15:39,42.59,-82.92,61.0,100,75,0.04
524,Sao Felix Do Xingu,BR,2020-05-23 05:19:31,-6.64,-51.99,72.01,96,0,1.5
525,Luwuk,ID,2020-05-23 05:17:44,-0.95,122.79,86.5,65,83,2.57
526,Ahuimanu,US,2020-05-23 05:12:49,21.44,-157.84,80.6,61,20,12.75
527,Balabac,PH,2020-05-23 05:19:32,7.99,117.06,82.31,78,99,15.03
528,Morant Bay,JM,2020-05-23 05:19:32,17.88,-76.41,84.2,74,40,20.8
529,Natal,BR,2020-05-23 05:19:32,-5.79,-35.21,75.2,100,75,5.82
530,Vincennes,FR,2020-05-23 05:19:32,48.85,2.43,55.0,93,100,4.7
531,Griffith,US,2020-05-23 05:19:32,41.53,-87.42,57.2,93,1,5.82
532,Port-Cartier,CA,2020-05-23 05:19:32,50.03,-66.87,33.8,43,20,9.17
533,Bunia,CD,2020-05-23 05:19:32,1.57,30.25,65.41,95,92,6.44
534,Aklavik,CA,2020-05-23 05:17:20,68.22,-135.01,51.8,37,5,10.29
535,Uyemskiy,RU,2020-05-23 05:19:33,64.47,40.85,35.6,69,90,6.71
536,Chimoio,MZ,2020-05-23 05:19:33,-19.12,33.48,59.0,93,0,2.73
537,Eyl,SO,2020-05-23 05:19:33,7.98,49.82,89.73,51,14,23.4
538,Rio Grande,BR,2020-05-23 05:18:13,-32.03,-52.1,63.0,98,98,6.22
539,Hofn,IS,2020-05-23 05:17:16,64.25,-15.21,46.02,66,100,24.4
540,Gainesville,US,2020-05-23 05:15:14,29.65,-82.32,75.99,78,1,3.36
541,Diamantino,BR,2020-05-23 05:19:34,-14.41,-56.45,71.31,93,96,9.55
542,Borborema,BR,2020-05-23 05:19:34,-21.62,-49.07,69.58,94,100,7.65
543,Katav-Ivanovsk,RU,2020-05-23 05:19:34,54.75,58.2,55.63,82,100,2.08
544,Port Augusta,AU,2020-05-23 05:17:47,-32.5,137.77,59.0,82,71,17.22
545,College,US,2020-05-23 05:16:55,64.86,-147.8,60.8,36,75,13.87
546,Getulio Vargas,UY,2020-05-23 05:19:34,-32.68,-53.55,61.14,92,100,18.57
547,Byron Bay,AU,2020-05-23 05:19:34,-28.65,153.62,61.0,55,100,9.17
548,Matamoros,MX,2020-05-23 05:19:34,25.53,-103.25,82.0,24,38,2.24
549,Togur,RU,2020-05-23 05:19:35,58.36,82.83,68.0,46,99,5.01
550,Half Moon Bay,US,2020-05-23 05:17:18,37.46,-122.43,57.2,81,1,6.93
551,Gaoual,GN,2020-05-23 05:18:05,11.75,-13.2,77.29,70,27,3.74
552,Selma,US,2020-05-23 05:19:35,36.57,-119.61,71.6,34,3,4.7
553,Richards Bay,ZA,2020-05-23 05:16:42,-28.78,32.04,61.86,86,0,5.66
554,Sao Filipe,CV,2020-05-23 05:16:26,14.9,-24.5,72.99,77,0,3.27
